ident,elevation_meters,latitude,longitude,iata_code
PA95,106.0704,40.215115,-76.790217,
PA97,359.05440000000004,41.84389877319336,-79.15480041503906,
PA98,315.468,41.370658,-75.681885,
PA99,182.88,40.83263,-75.727088,
PAAD,17.0688,70.136,-146.290028,
PAAK,17.3736,52.220299,-174.205994,AKB
PAAL,6.096,56.006001,-160.561005,PML
PAAM,7.315200000000001,53.9729499817,-166.858459473,
PAAN,524.256,64.198328,-147.929492,
PAAP,,56.246799,-134.647995,PTD
PAAQ,73.7616,61.594898,-149.08901,PAQ
PAAT,12.192,52.829797,173.173796,ATU
PABA,0.6096,70.134003,-143.582001,BTI
PABE,38.4048,60.77980042,-161.8379974,BET
PABG,39.624,61.1721992493,-151.044006348,BVU
PABI,393.4968,63.9944992065,-145.722000122,BIG
PABL,9.4488,65.981598,-161.149002,BKC
PABM,202.0824,59.362274,-155.260148,BMX
PABP,7.9248,70.13749694824219,-147.02999877929688,
PABR,13.411200000000001,71.285402,-156.766008,BRW
PABT,197.2056,66.913902,-151.529007,BTT
PABU,5.486400000000001,70.170999,-146.844897,
PABV,25.2984,61.4165,-149.507004,
PACD,29.260800000000003,55.207871,-162.725029,CDB
PACE,285.5976,65.573815,-144.780707,CEM
PACI,165.8112,66.644997,-143.740005,CIK
PACK,14.9352,60.136667,-164.279167,CYF
PACL,168.24960000000002,64.299738,-149.117432,
PACM,4.2672,61.84471,-165.575209,SCM
PACO,460.24800000000005,61.659981,-145.18188,
PACR,186.8424,65.827673,-144.076195,IRC
PACS,88.69680000000001,54.583934,-164.905727,WSF
PACV,16.4592,60.491798,-145.477997,CDV
PACX,317.6016,67.25219726559999,-150.203994751,CXF
PACY,3.6576000000000004,60.080974,-142.494541,CYT
PACZ,141.4272,61.78030014,-166.0390015,CZF
PADA,391.9728,63.859866,-145.098812,
PADE,6.4008,66.068901,-162.766914,DRG
PADG,295.3512,68.032097,-162.899002,RDB
PADK,5.486400000000001,51.883564,-176.642783,ADK
PADL,24.6888,59.04470062,-158.5050049,DLG
PADM,31.3944,61.8643,-162.026001,MLL
PADQ,23.7744,57.75,-152.4940033,ADQ
PADU,6.7056000000000004,53.89881,-166.544996,DUT
PADY,9.144,59.9608,-162.880997,KKH
PAED,64.61760000000001,61.251709,-149.807097,EDF
PAEE,3.6576000000000004,60.213173,-162.044048,EEK
PAEG,276.7584,64.778003,-141.150455,EAA
PAEH,164.8968,58.646400451699996,-162.06300354,EHM
PAEI,166.72560000000001,64.66570282,-147.102005,EIL
PAEL,0.0,58.195201873799995,-136.347000122,ELV
PAEM,3.9624,62.78609848,-164.4909973,EMK
PAEN,30.1752,60.570946,-151.245174,ENA
PAEW,7.62,60.939098,-164.641006,
PAFA,133.8072,64.815102,-147.856003,FAI
PAFB,138.3792,64.837502,-147.613998,FBK
PAFE,52.4256,56.961312,-133.910202,
PAFK,320.6496,62.5425,-153.623001,
PAFL,350.82480000000004,62.532191,-153.612809,
PAFM,101.8032,67.105529,-157.855339,ABL
PAFR,115.21440000000001,61.266399,-149.653,FRN
PAFS,134.4168,63.017949,-154.360399,NIB
PAFV,155.448,65.927022,-149.839203,
PAFW,467.86800000000005,62.509327,-153.892279,FWL
PAGA,46.6344,64.736198,-156.936997,GAL
PAGB,811.6824,68.4796981812,-149.490005493,GBH
PAGG,5.486400000000001,59.876499,-163.169005,KWK
PAGH,60.0456,66.88809967041,-157.16200256348,SHG
PAGK,483.4128,62.155859,-145.454662,GKN
PAGL,17.9832,64.550499,-163.007004,GLV
PAGM,8.2296,63.767694,-171.733303,GAM
PAGN,,57.497097,-134.56722,AGN
PAGQ,48.1584,61.534658,-149.812936,BGQ
PAGS,10.668000000000001,58.4253006,-135.7070007,GST
PAGT,1.2192,60.469129,-164.70407,NME
PAGY,13.411200000000001,59.460343,-135.316651,SGY
PAHC,21.336000000000002,62.18830108642578,-159.77499389648438,HCR
PAHE,,65.08896,-150.871934,
PAHL,67.056,65.697899,-156.350998,HSL
PAHN,4.572,59.243921,-135.523925,HNS
PAHO,25.6032,59.644456,-151.479235,HOM
PAHP,3.9624,61.523899,-166.147003,HPB
PAHU,91.1352,66.04109955,-154.2630005,HUS
PAHV,384.9624,63.86722,-148.969374,
PAHX,24.0792,62.692144,-159.569035,SHX
PAHY,,55.205227,-132.830286,HYG
PAI,292.608,34.257917,-118.41109,
PAIG,27.432000000000002,59.324001,-155.901993,IGG
PAII,28.041600000000003,58.184386,-157.374873,EGX
PAIK,50.5968,66.976128,-160.439014,IAN
PAIL,58.52160000000001,59.754398,-154.910996,ILI
PAIM,388.0104,65.992798,-153.703995,UTO
PAIN,524.256,63.732465,-148.911266,MCL
PAIW,6.7056000000000004,65.622593,-168.095,WAA
PAJC,5.486400000000001,56.311501,-158.373001,KCG
PAJN,6.4008,58.355,-134.576004,JNU
PAJV,265.176,61.7314,-148.927994,
PAJZ,81.9912,59.726600647,-157.259002686,KGK
PAKD,42.367200000000004,57.806151,-152.373693,KDK
PAKF,6.096,54.84751,-163.407168,KFP
PAKH,13.411200000000001,56.938702,-154.182999,AKK
PAKI,3.3528000000000002,59.931796,-164.028196,KPN
PAKK,46.9392,64.939499,-161.154007,KKA
PAKL,218.54160000000002,58.9821014404,-155.121002197,LKK
PAKN,22.250400000000003,58.677845,-156.651965,AKN
PAKO,23.4696,52.941552,-168.849478,IKO
PAKP,640.6896,68.133598,-151.742996,AKP
PAKT,27.127200000000002,55.35559845,-131.7140045,KTN
PAKU,20.4216,70.33080291750001,-149.598007202,UUK
PAKV,55.168800000000005,64.31864,-158.74197,KAL
PAKW,24.384,55.579201,-133.076004,KLW
PAKY,41.757600000000004,57.565919,-154.453762,KYK
PALB,26.5176,57.53516,-153.976455,KLN
PALG,16.764,61.53630065917969,-160.34100341796875,KLG
PALH,21.640800000000002,61.18,-149.972003,
PALP,5.486400000000001,70.344299,-150.945007,
PALR,585.216,67.5045013428,-148.483001709,WCR
PALU,4.8768,68.875099,-166.110001,LUR
PAMB,32.6136,58.932056,-158.901886,KMO
PAMC,103.9368,62.95289993,-155.6060028,MCG
PAMD,30.48,59.4499015808,-146.307006836,MDO
PAMH,206.6544,63.886002,-152.302002,LMA
PAMK,29.8704,63.49010086,-162.1100006,SMK
PAML,82.296,64.99188,-150.644102,MLY
PAMM,,55.131001,-131.578003,MTM
PAMO,102.7176,62.095401763916016,-163.6820068359375,MOU
PAMR,41.757600000000004,61.212792,-149.843988,MRI
PAMX,466.64880000000005,61.4370994568,-142.904006958,MXY
PAMY,14.630400000000002,60.372338,-166.269751,MYU
PANA,5.1816,60.6903,-161.979004,WNA
PANC,46.3296,61.179004,-149.992561,ANC
PANI,26.822400000000002,61.581600189208984,-159.54299926757812,ANI
PANN,110.33760000000001,64.548772,-149.074516,ENN
PANO,95.7072,59.980202,-154.839005,NNL
PANR,0.0,58.2543983459,-134.897994995,FNR
PANT,36.2712,55.037663,-131.572609,ANN
PANU,121.6152,64.729301,-158.074005,NUL
PANV,88.69680000000001,62.646702,-160.190994,ANV
PANW,110.94720000000001,59.451838,-157.373829,KNW
PAOB,41.757600000000004,66.9123,-156.897003,OBU
PAOC,41.757600000000004,58.9065,-157.714,PCA
PAOH,5.7912,58.0961,-135.410111,HNH
PAOM,11.277600000000001,64.51219940185547,-165.44500732421875,OME
PAOO,17.9832,60.541401,-165.087006,OOK
PAOR,522.732,62.9613,-141.929001,ORT
PAOT,4.2672,66.88469696,-162.598999,OTZ
PAOU,4.2672,56.0075,-161.160004,NLG
PAPB,38.1,56.577345,-169.663823,STG
PAPC,3.048,65.2537002563,-166.85899353,KPC
PAPE,8.8392,55.9065,-159.16091,KPV
PAPG,33.8328,56.80170059,-132.9450073,PSG
PAPH,28.956000000000003,56.957893,-158.630219,PTH
PAPK,7.315200000000001,60.7029,-161.778,PKA
PAPM,4.572,59.017675,-161.827927,PTU
PAPN,17.3736,57.580399,-157.572006,PIP
PAPO,3.6576000000000004,68.348801,-166.798996,PHO
PAPR,333.75600000000003,66.814102172852,-150.64399719238,PPC
PAQC,,55.554699,-133.102005,
PAQH,12.8016,59.7551,-161.845,KWN
PAQT,11.5824,70.209999,-151.005998,NUI
PARC,637.6416,68.1147,-145.578995,ARC
PARS,15.5448,61.775071,-161.319466,RSH
PARY,200.5584,64.727203,-155.470001,RBY
PASA,16.154400000000003,63.686401,-170.492996,SVA
PASC,19.812,70.19470215,-148.4649963,SCC
PASD,6.4008,55.313908,-160.522099,SDP
PASH,3.6576000000000004,66.249604,-166.089112,SHH
PASI,6.4008,57.04710006713867,-135.36199951171875,SIT
PASK,5.1816,66.600098,-159.985992,WLK
PASL,57.912000000000006,61.7005,-157.166,SLQ
PASM,95.0976,62.060501,-163.302002,KSM
PASN,19.2024,57.166311,-170.222555,SNP
PASO,8.8392,59.442981,-151.705227,SOV
PASP,838.2,61.812000274700004,-147.507003784,SMU
PAST,734.2632,63.331501,-149.126999,UMM
PASV,483.108,61.09740067,-155.5740051,SVW
PASW,45.110400000000006,61.9653015137,-151.190994263,SKW
PASX,34.4424,60.474935,-151.038471,SXQ
PASY,28.956000000000003,52.71229935,174.1139984,SYA
PATA,71.9328,65.1744,-152.108994,TAL
PATC,82.6008,65.563103,-167.921997,TNC
PATE,89.61120000000001,65.2404022217,-166.339004517,TLA
PATG,6.4008,59.052799,-160.397003,TOG
PATJ,509.016,63.303333,-143.001111,
PATK,109.11840000000001,62.320499420166,-150.09399414062,TKA
PATL,293.8272,62.894401550299996,-155.977005005,TLJ
PATQ,29.260800000000003,70.46704,-157.436013,ATK
PATW,667.5120000000001,63.391201,-148.955995,
PAUK,3.048,62.682653,-164.722481,AUK
PAUM,81.3816,69.371101,-152.136002,UMT
PAUN,8.2296,63.888401,-160.798996,UNK
PAUO,67.3608,61.7542,-150.052002,WOW
PAUT,40.5384,54.14459,-165.604332,KQA
PAVA,22.86,61.5409,-165.6005,VAK
PAVC,47.244,55.116299,-162.266006,KVC
PAVD,36.8808,61.132712,-146.246567,VDZ
PAVE,174.95520000000002,67.008698,-146.365997,VEE
PAVL,3.9624,67.734565,-164.559917,KVL
PAWB,109.42320000000001,66.362198,-147.406998,WBQ
PAWD,6.7056000000000004,60.130478,-149.418612,SWD
PAWG,14.9352,56.48429871,-132.3699951,WRG
PAWI,12.4968,70.638,-159.994995,AIN
PAWM,81.3816,64.689201,-163.412994,WMO
PAWN,26.822400000000002,67.561241,-162.980461,WTK
PAWR,9.144,60.777225,-148.719606,
PAWS,107.89920000000001,61.571701,-149.539993,WWA
PAWT,10.668000000000001,70.613403,-159.860001,
PAXK,808.6344,63.026422,-145.498778,
PAYA,10.0584,59.508717,-139.660435,YAK
PBAR,,0.192639,-176.478889,
PCIS,2.7432000000000003,-2.7681200504300003,-171.710006714,CIS
PCK,335.28000000000003,67.237899780273,-150.2859954834,
PCQ,929.6400000000001,21.6475,101.9,PCQ
PDI,912.8760000000001,-6.445138888890001,147.515833333,PDI
PDR,121.92,-5.3098,-44.481,PDR
PE-0001,131.064,-5.2475,-75.678,
PE-0002,117.04320000000001,-3.7422,-73.2604,
PE-0003,,-0.952,-75.179731,
PE-0004,261.2136,-11.940815,-68.994212,
PE-0005,356.00640000000004,-11.574279,-73.128657,
PE-0006,405.0792,-11.876932,-73.916868,
PE-0007,149.0472,-8.361953,-74.656877,
PE-0008,111.86160000000001,-4.707892,-74.876733,
PE-0009,131.9784,-4.824369,-76.56032,
PE-0010,43.891200000000005,-10.705015,-77.800884,
PE-0011,116.12880000000001,-10.714039,-77.746854,
PE-0012,3709.1112000000003,-13.3915,-72.069,
PE-0013,153.924,-8.3515,-74.5819,
PE-0014,148.1328,-8.35681,-74.66043,
PE-0015,455.98080000000004,-11.92859,-73.9877,
PE-0016,427.0248,-11.857,-73.9589,
PE-0017,321.8688,-11.14793,-74.30629,
PE-0018,573.024,-12.12632,-74.07599,
PE-0019,3963.0096000000003,-13.56872,-72.82457,
PE-0020,2667.0,-13.54249,-72.70599,
PE-0021,536.1432,-12.50306,-73.85287,
PE-0022,69.4944,-8.58173,-78.68142,
PE-0023,9.144,-4.08687,-81.02577,PTL
PE-0024,99.9744,-5.06777,-80.14731,
PE-0025,103.0224,-11.11008,-77.55382,
PE-0026,420.0144,-14.03561,-75.76004,
PE-0027,,-12.38084,-76.78206,
PE-0028,,-12.50469,-76.74428,
PE-0029,,-12.91902,-76.49186,
PE-0030,,-12.40001,-76.76806,
PE-0031,,-5.15176,-80.94737,
PE-0032,,-15.63627,-71.61376,
PE-0033,192.024,-10.029555,-73.943375,
PEB,,-17.27276,38.18073,PEB
PEC,,57.9552,-136.235992,PEC
PF-0001,9.144,-20.453313,-143.529167,
PF-0002,2.1336,-21.85855,-138.82015,
PF-0003,,-22.2002,-138.7429,
PFAK,9.144,60.902646,-161.23106,AKI
PFAL,134.4168,66.551804,-152.621994,AET
PFC,1.524,45.199799,-123.961998,PFC
PFCB,21.945600000000002,60.077602,-147.99468,NCN
PFCL,24.384,58.833698,-158.529007,CLP
PFCR,223.41840000000002,62.031757,-158.234251,
PFEL,49.3776,64.6147,-162.272003,ELI
PFKA,14.630400000000002,60.872747,-162.5247,KUK
PFKK,35.052,59.433248,-154.80217,KNK
PFKO,4.572,63.030602,-163.533005,KOT
PFKT,11.5824,65.331826,-166.467848,KTS
PFKU,45.415200000000006,64.876099,-157.727005,KYU
PFKW,7.62,60.790298,-161.444,KWT
PFME,21.336000000000002,60.818385,-164.519013,
PFNO,16.764,66.817902,-161.018997,ORV
PFSH,7.315200000000001,64.371101,-161.223999,SKK
PFTO,499.5672,63.32949829,-142.9539948,TKJ
PFWS,49.3776,58.702362,-157.005444,WSN
PFYU,131.9784,66.571651,-145.249987,FYU
PG-0001,838.2,-5.344377,142.214241,
PG-0002,1729.74,-6.5,145.241388889,
PG-0003,48.768,-3.94,141.832777778,
PG-0004,24.384,-7.91666666667,142.339166667,
PG-0005,6.7056000000000004,-10.179823004,148.379030228,CPN
PG-0006,52.4256,-1.653949991,149.9757667,EMI
PG-0007,1112.52,-6.60646315446,143.900213242,ERE
PG-0008,3.048,-9.874327023180001,150.954208374,ESA
PG-0009,761.0856,-7.875625,147.141266,GAR
PG-0010,59.1312,-6.877773,143.721843,
PG-0011,12.192,-5.527716614,151.5733333,GOE
PG-0012,2011.68,-5.96222222222,143.063888889,
PG-0013,2001.9264,-5.720278,144.921111,
PG-0014,21.336000000000002,-4.6,143.843472222,
PG-0015,1645.92,-7.02083333333,145.822222222,
PG-0016,24.384,-8.75388888889,141.911388889,
PG-0017,548.64,-8.02333333333,147.271666667,
PG-0018,356.61600000000004,-8.605,147.591944444,
PG-0019,472.44,-6.023611111110001,149.785833333,
PG-0020,893.0640000000001,-7.743611111110001,147.020555556,BPD
PG-0021,1511.808,-6.05888888889,143.033888889,
PG-0022,325.8312,-5.526389,141.744583,BPK
PG-0023,792.48,-5.667222,151.099444,
PG-0024,1844.0400000000002,-5.27472222222,142.034166667,
PG-0025,48.768,-4.72166666667,142.977222222,
PG-0026,1467.9168,-7.038611111110001,145.734166667,
PG-0027,716.2800000000001,-6.46166666667,142.841111111,
PG-0028,161.544,-9.617916666669998,148.745833333,
PG-0029,9.144,-4.33666666667,144.480694444,
PG-0030,147.828,-5.42316666667,145.010027778,
PG-0031,637.032,-3.32161111111,141.858416667,
PG-0032,140.208,-5.753194444440001,141.993611111,
PG-0033,1506.6264,-5.52777777778,144.065555556,
PG-0034,716.2800000000001,-4.919068,143.160849,
PG-0035,1605.9912000000002,-5.902962,144.686586,MZN
PG-0036,77.724,-5.01363,144.842428,
PG-0037,27.432000000000002,-7.391111111110001,145.166519,
PG-0038,1902.5616,-5.12583333333,144.323611111,SGK
PG-0039,563.88,-6.586888888890001,143.515,
PG-0040,877.8240000000001,-6.37111111111,143.1725,
PG-0041,2237.232,-5.445807,143.17018,
PG-0042,670.5600000000001,-4.883308,141.525381,
PG-0043,36.576,-8.608765,141.919638,
PG-0044,1185.672,-4.973205,141.908161,
PG-0045,1204.8744000000002,-5.364495,144.689805,
PG-0046,1158.24,-6.516759,144.706808,
PG-0047,189.5856,-3.777177,142.622672,
PG-0048,16.4592,-9.006528,142.698056,KII
PG-0049,21.031200000000002,-8.437,141.5142,
PG-0050,1676.4,-6.6962,145.8094,
PG-0051,30.1752,-7.4846,143.8224,
PG-0052,333.75600000000003,-3.2148,141.3642,
PG-0053,20.1168,-8.86,143.18,
PG-0054,37.7952,-4.5362,142.5176,
PG-0055,12.8016,-4.3655,144.0612,
PG-0056,1798.3200000000002,-7.0287,145.7678,
PG-0057,1571.2440000000001,-5.51,142.6392,
PG-0058,1295.4,-6.7495,145.8535,
PG-0059,65.532,-6.8918,143.6818,
PG-0060,1203.96,-7.4011,145.8149,
PG-0061,35.052,-9.388829,147.245228,
PG-0062,8.2296,-2.0201,147.2664,
PG-0063,15.24,-4.3092,152.0122,
PG-0064,582.168,-6.2437,142.6158,
PG-0065,105.7656,-4.6771,141.5666,
PG-0066,1859.2800000000002,-5.7169,142.6968,
PG-0067,1563.0144,-5.7835,144.5568,
PG-0068,64.31280000000001,-4.1432,141.2592,
PG-0069,1695.2976,-5.5659,142.5666,
PG-0070,3.9624,-10.739,151.7255,
PG-0071,1595.6280000000002,-5.5782,142.7065,
PG-0072,102.108,-6.3928,142.2661,
PG-0073,569.976,-6.4445,155.6832,
PG-0074,784.86,-7.4021,145.7899,
PG-0075,19.812,-7.8465,147.6518,
PG-0076,16.764,-7.656,145.045,
PG-0077,411.48,-3.55,142.847,
PG-0078,213.36,-3.6835,142.7187,
PG-0079,670.5600000000001,-7.991,147.24,
PG-0080,222.50400000000002,-9.5487,148.4156,
PG-0081,88.39200000000001,-3.7888,142.9552,
PG-0082,73.7616,-3.4097,143.58,
PG-0083,51.816,-5.817,141.1614,
PG-0084,45.72,-2.378,147.3627,
PG-0085,114.30000000000001,-3.758,142.9777,
PG-0086,566.928,-3.457,142.54,
PG-0087,496.824,-3.512,142.702,
PG-0088,688.8480000000001,-3.486,142.704,
PG-0089,30.48,-3.8033,143.987,
PG-0090,30.48,-10.301537,150.38575,
PG-0091,9.144,-4.2028,143.2767,
PG-0092,30.48,-7.79753,146.444253,
PG-0093,571.8048,-5.502442,144.458104,
PG-0094,1591.9704000000002,-6.062507,142.876575,
PG-0095,112.47120000000001,-5.31578,150.03775,
PG-0096,2048.5608,-6.265091,144.987345,
PG-0097,9.4488,-4.378847,145.11858,
PG-0098,13.716000000000001,-8.963,142.262,
PG-0099,167.94480000000001,-6.577613,155.771022,
PG-0100,3.048,-4.35,151.55,SMP
PG-0101,3.048,-1.123237,144.506736,
PG-0102,,-6.73397,146.99973,
PG-0103,2307.0312,-5.885577,143.95683,
PG-0104,1432.5600000000002,-5.924811,144.005216,
PG-0105,1635.2520000000002,-5.90342,144.151824,
PG-0106,1982.7240000000002,-5.665208,143.828128,
PG-0107,134.112,-5.741032,145.378518,BRH
PG-0108,299.0088,-5.577463,146.33401,BIJ
PG-0110,990.6,-5.125941,142.825963,
PG-0111,,-5.810699,146.37307,
PG-0112,670.5600000000001,-5.254801,142.521895,
PG-0113,583.3872,-6.322081,155.472965,
PG-AKG,285.5976,-3.560504,142.217307,AKG
PG-ATP,10.0584,-3.19819180354,142.430963516,TAJ
PG-AWB,9.7536,-8.013414,142.752099,AWB
PG-BAA,15.5448,-5.3305602073700005,151.007995605,BAA
PG-CVB,32.9184,-4.80662,144.714996,CVB
PG-GMI,7.010400000000001,-6.27111005783,150.330993652,GMI
PG-GVI,85.64880000000001,-3.9022428989400004,141.170516968,GVI
PG-HYF,142.0368,-3.69838,143.057902,HYF
PG-IHU,21.336000000000002,-7.8975601196300005,145.395996094,IHU
PG-IIS,15.8496,-4.49972009659,154.225997925,IIS
PG-JAQ,41.4528,-5.65250015259,151.507003784,JAQ
PG-KDR,85.34400000000001,-6.19217,149.54783,KDR
PG-KKD,377.952,-8.88467884064,147.730957031,KKD
PG-KUY,29.5656,-7.420347,143.121811,KUY
PG-KWO,21.945600000000002,-7.977006912229999,142.823577881,KWO
PG-KXR,15.8496,-5.1431,154.5928,
PG-LMI,533.4,-3.47683951134,142.041292191,LMI
PG-LMY,15.8496,-7.00992012024,141.494003296,LMY
PG-OBX,8.8392,-7.590622421369999,141.324262619,OBX
PG-OPU,15.5448,-8.05000019073,142.932998657,OPU
PG-SKC,7.315200000000001,-8.0466,141.7222,SKC
PG-TFI,25.908,-9.07595443726,149.319839478,TFI
PG-TFM,1508.76,-5.12608,141.641922,TFM
PG-TLO,14.9352,-4.98083019257,152.009994507,TLO
PG-UKU,265.176,-3.676651,142.484334,UKU
PG-ULE,30.48,-4.974720001220703,151.2969970703125,ULE
PG-VMU,8.2296,-7.49686002731,144.819900513,VMU
PG-WPM,52.7304,-8.788220405579999,142.882003784,WPM
PGE,1273.7592,-7.134444444440001,146.156388889,PGE
PGM,28.346400000000003,59.348355,-151.830025,PGM
PGP,9.7536,0.038624,6.515965,
PGRO,185.0136,14.1743,145.242996,ROP
PGSN,65.532,15.119,145.729004,SPN
PGUA,191.1096,13.584,144.929998,UAM
PGUM,90.83040000000001,13.4834,144.796005,GUM
PGWT,82.6008,14.998101,145.61923,TIQ
PH-0001,57.912000000000006,8.612203,124.456496,CGY
PH-0002,0.9144000000000001,12.417,124.2742,
PH-0003,3.048,12.2799,122.6246,
PH-0004,,7.63652,124.73388,
PH-0005,71.9328,14.014444,120.734722,
PH-0006,,11.051453,114.283905,
PH-0007,17.9832,9.16944,125.56027,
PH-0008,,14.226435,121.759152,
PH-0009,,13.78246,121.022376,
PH-0010,,13.78058,121.01412,
PH-0011,,13.767591,121.033632,
PH-0012,,13.7177,121.060629,
PH-0013,,13.677734,121.056255,
PH-0014,,13.687759,121.050983,
PH-0015,,13.62061,121.076908,
PH-0016,,13.92418,121.704224,
PH-0017,,13.163261,123.755171,
PH-0018,,13.718036,123.9731336,
PH-0019,,15.814874,121.54704,
PH-0020,,14.2881,122.80068,
PH-0021,,16.60643,120.289836,
PH-0022,,16.521518,122.264357,
PH-0023,,17.382996,122.247963,
PH-0024,,18.604703,121.061954,
PH-0025,,16.489863,120.32767,
PH-0026,,16.490059,120.326997,
PH-0027,,16.455614,120.332915,
PH-0028,,16.084522,120.110154,
PH-0029,,16.126615,120.097104,
PH-0030,,15.713829,119.897844,
PH-0031,,14.960447,120.071002,
PH-0032,,14.630793,120.315316,
PH-0033,4.2672,14.597028,120.954743,
PH-0034,,14.619012,120.958809,
PH-0035,,14.587541,121.060526,
PH-0036,,14.586662,121.057089,
PH-0037,,14.586611,121.060012,
PH-0038,,14.585865,121.059189,
PH-0039,,14.585852,121.060233,
PH-0040,,14.582518,121.061614,
PH-0041,,14.58251,121.062262,
PH-0042,,14.582849,121.059287,
PH-0043,,14.582523,121.057129,
PH-0044,,14.574916,121.055493,
PH-0045,,14.58534,121.061291,
PH-0046,,14.584999,121.062053,
PH-0047,,14.5856,121.06338,
PH-0048,,14.587149,121.063516,
PH-0049,,14.591288,121.07033,
PH-0050,,14.592181,121.060324,
PH-0051,,14.582475,120.96801,
PH-0052,,14.582711,120.967669,
PH-0053,,14.583489,120.973616,
PH-0054,,14.581421,120.97311,
PH-0055,,14.560458,120.985263,
PH-0056,,14.552693,120.980409,
PH-0057,6.096,14.552598,120.983714,
PH-0058,,14.531926,120.980394,
PH-0059,,14.523574,120.980773,
PH-0060,,14.522153,120.980911,
PH-0061,,14.483864,120.917295,
PH-0062,,14.41274,120.856393,
PH-0063,,14.348114,120.781138,
PH-0064,,14.267422,120.626543,
PH-0065,,14.134019,120.59806,
PH-0066,,13.977746,120.603774,
PH-0067,,13.91657,120.622158,
PH-0068,,13.743705,120.945976,
PH-0069,,18.863326,121.283612,
PH-0070,,18.869946,121.256533,
PH-0071,,18.884767,121.257048,
PH-0072,,18.301036,121.664958,
PH-0073,45.110400000000006,18.182388,121.745853,LLC
PH-0074,,18.129702,121.686544,
PH-0075,,18.402542,120.666339,
PH-0076,7.9248,17.332368,122.299504,
PH-0077,,15.172336,120.545547,
PH-0078,,14.981586,120.49371,
PH-0079,,14.49869,120.602889,
PH-0080,,14.516384,121.028631,
PH-0081,,14.384889,120.58748,
PH-0082,,14.38051,120.574514,
PH-0083,,14.52032,121.019152,
PH-0084,,15.689508,120.054624,
PH-0085,,15.424775,120.631911,
PH-0086,,15.423048,120.6344,
PH-0087,,14.084946,123.092194,
PH-0088,,15.993665,119.921908,
PH-0089,,14.096517,121.115245,
PH-0090,,16.052041,120.582225,
PH-0091,,15.240879,120.599016,
PH-0092,,15.689794,120.330656,
PH-0093,,13.843496,120.633745,
PH-0094,,13.848569,120.635766,
PH-0095,,18.080335,121.099768,
PH-0096,,15.781981,119.793205,
PH-0097,,15.735475,119.82478,
PH-0098,,15.304634,121.375591,
PH-0099,,16.870549,120.779014,
PH-0100,,15.743705,120.638895,
PH-0101,,15.674114,120.600357,
PH-0102,,15.762353,121.03157,
PH-0103,,15.580845,120.068271,
PH-0104,,15.562515,120.097468,
PH-0105,,14.770725,120.506081,
PH-0106,47.244,15.384705,120.62434,
PH-0107,,15.254326,120.677772,
PH-0108,,14.53567,121.364572,
PH-0109,,18.503785,122.148979,
PH-0110,,15.486231,121.042396,
PH-0111,,14.22367,121.09927,
PH-0112,,16.701018,121.650809,
PH-0113,,15.240931,120.575434,
PH-0114,,15.217266,120.549277,
PH-0115,,16.061583,120.397126,
PH-0116,,16.534863,120.396268,
PH-0117,,14.55664,121.022483,
PH-0118,,14.557577,121.021893,
PH-0119,,14.556181,121.021222,
PH-0120,,14.558072,121.023867,
PH-0121,,14.557999,121.023429,
PH-0122,,14.558932,121.025219,
PH-0123,,14.559525,121.026437,
PH-0124,,14.55995,121.025176,
PH-0125,,14.559841,121.024752,
PH-0126,194.7672,14.560433,121.023097,
PH-0127,,14.561191,121.023148,
PH-0128,,14.561279,121.023572,
PH-0129,,14.561658,121.025691,
PH-0130,,14.561497,121.026426,
PH-0131,,14.560899,121.027962,
PH-0132,,14.561082,121.02685,
PH-0133,,14.558531,121.019352,
PH-0134,,14.559421,121.011615,
PH-0135,,14.560438,121.015193,
PH-0136,,14.559587,121.017526,
PH-0137,,14.559381,121.019807,
PH-0138,,14.554888,121.023465,
PH-0139,,14.554593,121.022649,
PH-0140,,14.555952,121.01809,
PH-0141,,14.552307,121.028132,
PH-0142,,14.552972,121.027402,
PH-0143,,14.552671,121.027751,
PH-0144,,14.553579,121.026737,
PH-0145,,14.549129,121.027349,
PH-0146,,14.588634,121.058331,
PH-0147,,14.678164,121.085228,
PH-0148,,14.960292,120.206566,
PH-0149,,14.507939,120.586678,
PH-0150,,14.502193,120.989548,
PH-0151,,7.153643,125.661648,
PH-0152,,14.530195,120.59259,
PH-0153,,8.976852,125.32937,
PH-0154,,8.986384,125.337954,
PH-0155,0.9144000000000001,8.11027,123.88301,
PH-0156,3.9624,10.51524,123.447104,
PH-0157,3.048,10.508784,123.434358,
PH-0158,,16.619129,120.282753,
PH-0159,,10.470439,123.69704,
PH-0160,,8.565884,124.762319,
PH-0161,,6.916144,122.03874,
PH-0162,,6.924595,122.065895,
PH-0163,,6.688227,121.947518,
PH-0164,,10.392492,123.645,
PH-0165,,14.556705,120.979401,
PH-0166,,14.40933,120.85583,
PH-0167,,14.597341,120.974793,
PH-0168,,15.073444,120.542486,
PH-0169,,14.596645,120.9743,
PH-0170,,14.564376,121.035087,
PH-0171,,14.570485,121.02724,
PH-0172,,14.559565,121.019472,
PH-0173,,14.768859,120.504089,
PH-0174,,14.44186,120.582397,
PH-0175,,14.42238,120.53947,
PH-0176,7.9248,17.34772,122.36638,
PH-0177,,13.77203,121.06114,
PH-0178,,15.172672,120.564126,
PH-0179,,15.144919,120.594875,
PH-0180,,15.678205,119.92105,
